Date,Price,Vol.,Change %
2018-11-26,3837.0,571040.0,-5.54
2018-11-27,3866.5,457270.0,0.77
2018-11-28,4265.4,533040.0,10.32
2018-11-29,4296.5,414460.0,0.73
2018-11-30,4039.7,444520.0,-5.98
2018-12-01,4196.2,316300.0,3.87
2018-12-02,4160.4,298630.0,-0.85
2018-12-03,3897.8,355100.0,-6.31
2018-12-04,3958.5,326710.0,1.56
2018-12-05,3771.6,341600.0,-4.72
2018-12-06,3508.6,467540.0,-6.97
2018-12-07,3422.2,639330.0,-2.46
2018-12-08,3430.4,424400.0,0.24
2018-12-09,3567.5,327930.0,4.0
2018-12-10,3460.5,394490.0,-3.0
2018-12-11,3407.7,418530.0,-1.53
2018-12-12,3466.1,391170.0,1.72
2018-12-13,3315.3,435890.0,-4.35
2018-12-14,3247.8,445560.0,-2.04
2018-12-15,3228.7,332950.0,-0.59
2018-12-16,3247.9,335690.0,0.6
2018-12-17,3526.1,534780.0,8.57
2018-12-18,3668.0,698530.0,4.02
2018-12-19,3687.1,792400.0,0.52
2018-12-20,4076.0,958580.0,10.55
2018-12-21,3850.9,748760.0,-5.52
2018-12-22,3964.4,554590.0,2.95
2018-12-23,3944.4,572210.0,-0.5
2018-12-24,4026.1,716290.0,2.07
2018-12-25,3762.5,670940.0,-6.55
2018-12-26,3793.7,567110.0,0.83
2018-12-27,3586.9,543440.0,-5.45
2018-12-28,3861.6,565240.0,7.66
2018-12-29,3706.8,505410.0,-4.01
2018-12-30,3815.0,519170.0,2.92
2018-12-31,3709.4,545830.0,-2.77
2019-01-01,3809.4,469110.0,2.69
2019-01-02,3873.8,554470.0,1.69
2019-01-03,3780.1,450320.0,-2.42
2019-01-04,3802.7,488700.0,0.6
2019-01-05,3785.4,468450.0,-0.46
2019-01-06,4004.1,529890.0,5.78
2019-01-07,3985.9,500880.0,-0.45
2019-01-08,3971.0,514080.0,-0.37
2019-01-09,3978.0,473420.0,0.17
2019-01-10,3603.7,697310.0,-9.41
2019-01-11,3616.5,551640.0,0.35
2019-01-12,3597.2,435060.0,-0.53
2019-01-13,3490.2,452790.0,-2.98
2019-01-14,3638.1,539930.0,4.24
2019-01-15,3571.3,544850.0,-1.84
2019-01-16,3588.0,487340.0,0.47
2019-01-17,3626.4,525100.0,1.07
2019-01-18,3605.6,488160.0,-0.57
2019-01-19,3677.8,537060.0,2.0
2019-01-20,3542.3,563310.0,-3.68
2019-01-21,3536.7,394170.0,-0.16
2019-01-22,3580.1,447700.0,1.23
2019-01-23,3561.5,445870.0,-0.52
2019-01-24,3574.3,428600.0,0.36
2019-01-25,3572.0,448890.0,-0.06
2019-01-26,3570.9,432550.0,-0.03
2019-01-27,3555.6,464020.0,-0.43
2019-01-28,3442.8,620850.0,-3.17
2019-01-29,3414.8,585460.0,-0.81
2019-01-30,3460.0,600250.0,1.32
2019-01-31,3437.2,477070.0,-0.66
2019-02-01,3467.9,481580.0,0.9
2019-02-02,3502.5,443600.0,1.0
2019-02-03,3459.1,451660.0,-1.24
2019-02-04,3462.8,503920.0,0.11
2019-02-05,3468.4,460950.0,0.16
2019-02-06,3404.3,514210.0,-1.85
2019-02-07,3397.7,471360.0,-0.2
2019-02-08,3661.7,699230.0,7.77
2019-02-09,3661.4,454800.0,-0.01
2019-02-10,3679.0,501900.0,0.48
2019-02-11,3631.8,517280.0,-1.28
2019-02-12,3632.0,545820.0,0.01
2019-02-13,3611.5,558020.0,-0.56
2019-02-14,3592.6,498140.0,-0.52
2019-02-15,3604.7,516210.0,0.34
2019-02-16,3616.8,485630.0,0.34
2019-02-17,3664.2,580510.0,1.31
2019-02-18,3896.0,933150.0,6.33
2019-02-19,3914.3,1440000.0,0.47
2019-02-20,3972.4,698010.0,1.48
2019-02-21,3936.6,668160.0,-0.9
2019-02-22,3965.2,649550.0,0.73
2019-02-23,4120.4,727850.0,3.91
2019-02-24,3755.2,977780.0,-8.86
2019-02-25,3833.7,765870.0,2.09
2019-02-26,3810.3,2090000.0,-0.61
2019-02-27,3814.6,2820000.0,0.11
2019-02-28,3816.6,2310000.0,0.05
2019-03-01,3821.9,1740000.0,0.14
2019-03-02,3823.1,1610000.0,0.03
2019-03-03,3809.5,1510000.0,-0.36
2019-03-04,3715.9,2850000.0,-2.45
2019-03-05,3857.2,3820000.0,3.8
2019-03-06,3863.0,2520000.0,0.15
2019-03-07,3875.1,2600000.0,0.32
2019-03-08,3865.9,2960000.0,-0.24
2019-03-09,3944.3,2480000.0,2.03
2019-03-10,3915.2,1890000.0,-0.74
2019-03-11,3870.3,3190000.0,-1.15
2019-03-12,3886.0,2900000.0,0.41
2019-03-13,3865.1,2280000.0,-0.54
2019-03-14,3879.0,2860000.0,0.36
2019-03-15,3924.3,3110000.0,1.17
2019-03-16,4006.4,3460000.0,2.09
2019-03-17,3981.5,1870000.0,-0.62
2019-03-18,3990.2,2620000.0,0.22
2019-03-19,4017.0,2990000.0,0.67
2019-03-20,4041.2,3180000.0,0.6
2019-03-21,3982.2,3880000.0,-1.46
2019-03-22,3990.4,2830000.0,0.21
2019-03-23,4002.5,2000000.0,0.3
2019-03-24,3994.7,2040000.0,-0.2
2019-03-25,3937.0,2860000.0,-1.44
2019-03-26,3942.8,2530000.0,0.15
2019-03-27,4041.7,2780000.0,2.51
2019-03-28,4025.6,2110000.0,-0.4
2019-03-29,4102.2,3300000.0,1.9
2019-03-30,4111.8,2550000.0,0.23
2019-03-31,4102.3,2430000.0,-0.23
2019-04-01,4145.1,3220000.0,1.04
2019-04-02,4859.3,14770000.0,17.23
2019-04-03,4968.7,13830000.0,2.25
2019-04-04,4902.4,1050000.0,-1.33
2019-04-05,5010.2,851720.0,2.2
2019-04-06,5046.2,952180.0,0.72
2019-04-07,5173.6,841270.0,2.53
2019-04-08,5245.2,928230.0,1.38
2019-04-09,5158.4,784620.0,-1.65
2019-04-10,5307.8,837510.0,2.89
2019-04-11,5022.6,943490.0,-5.37
2019-04-12,5054.2,779140.0,0.63
2019-04-13,5051.8,577160.0,-0.05
2019-04-14,5134.8,566380.0,1.64
2019-04-15,5032.3,688200.0,-2.0
2019-04-16,5180.9,631050.0,2.95
2019-04-17,5208.3,806520.0,0.53
2019-04-18,5264.7,727970.0,1.08
2019-04-19,5241.0,787090.0,-0.45
2019-04-20,5290.2,782320.0,0.94
2019-04-21,5243.5,811410.0,-0.88
2019-04-22,5346.7,920770.0,1.97
2019-04-23,5511.6,900000.0,3.08
2019-04-24,5415.6,994040.0,-1.74
2019-04-25,5209.1,955360.0,-3.81
2019-04-26,5298.3,1030000.0,1.71
2019-04-27,5265.9,833130.0,-0.61
2019-04-28,5302.3,681410.0,0.69
2019-04-29,5235.0,775820.0,-1.27
2019-04-30,5320.8,697420.0,1.64
2019-05-01,5384.2,623640.0,1.19
2019-05-02,5493.8,722230.0,2.04
2019-05-03,5766.8,1040000.0,4.97
2019-05-04,5830.9,920610.0,1.11
2019-05-05,5774.9,709020.0,-0.96
2019-05-06,5745.1,755390.0,-0.52
2019-05-07,5849.5,955880.0,1.82
2019-05-08,5990.3,757130.0,2.41
2019-05-09,6191.5,799960.0,3.36
2019-05-10,6386.0,907940.0,3.14
2019-05-11,7190.3,1310000.0,12.59
2019-05-12,6984.8,1350000.0,-2.86
2019-05-13,7806.0,1200000.0,11.76
2019-05-14,7994.6,1330000.0,2.42
2019-05-15,8164.6,1130000.0,2.13
2019-05-16,7871.8,1180000.0,-3.59
2019-05-17,7359.5,1430000.0,-6.51
2019-05-18,7262.6,865530.0,-1.32
2019-05-19,8157.2,1080000.0,12.32
2019-05-20,7965.3,958810.0,-2.35
2019-05-21,7930.3,804880.0,-0.44
2019-05-22,7635.7,821400.0,-3.72
2019-05-23,7852.1,815140.0,2.83
2019-05-24,7970.1,868470.0,1.5
2019-05-25,8027.4,691270.0,0.72
2019-05-26,8630.2,872120.0,7.51
2019-05-27,8760.1,907960.0,1.51
2019-05-28,8716.3,763200.0,-0.5
2019-05-29,8647.8,15430000.0,-0.79
2019-05-30,8271.9,1040000.0,-4.35
2019-05-31,8558.3,858410.0,3.46
2019-06-01,8545.7,686750.0,-0.15
2019-06-02,8728.6,614540.0,2.14
2019-06-03,8124.8,739450.0,-6.92
2019-06-04,7685.5,966950.0,-5.41
2019-06-05,7779.1,762940.0,1.22
2019-06-06,7784.9,651820.0,0.08
2019-06-07,7985.2,588870.0,2.57
2019-06-08,7901.4,485810.0,-1.05
2019-06-09,7635.0,554480.0,-3.37
2019-06-10,7987.8,641380.0,4.62
2019-06-11,7888.0,579000.0,-1.25
2019-06-12,8133.1,607890.0,3.11
2019-06-13,8219.0,574210.0,1.06
2019-06-14,8656.1,643170.0,5.32
2019-06-15,8812.5,608690.0,1.81
2019-06-16,8962.5,849770.0,1.7
2019-06-17,9318.8,738800.0,3.98
2019-06-18,9080.6,723170.0,-2.56
2019-06-19,9255.4,587570.0,1.93
2019-06-20,9517.0,693620.0,2.83
2019-06-21,10179.3,769120.0,6.96
2019-06-22,10721.7,1090000.0,5.33
2019-06-23,10897.1,683790.0,1.64
2019-06-24,11046.4,566960.0,1.37
2019-06-25,11809.9,781090.0,6.91
2019-06-26,13063.8,1480000.0,10.62
2019-06-27,11287.8,1590000.0,-13.59
2019-06-28,12409.1,1090000.0,9.93
2019-06-29,11906.5,834620.0,-4.05
2019-06-30,10818.6,880770.0,-9.14
2019-07-01,10616.6,1040000.0,-1.87
2019-07-02,10835.9,1120000.0,2.07
2019-07-03,11900.8,998730.0,9.83
2019-07-04,11163.1,840340.0,-6.2
2019-07-05,10970.2,772670.0,-1.73
2019-07-06,11268.0,688960.0,2.71
2019-07-07,11415.9,601930.0,1.31
2019-07-08,12252.6,695600.0,7.33
2019-07-09,12541.5,847840.0,2.36
2019-07-10,12110.6,1110000.0,-3.44
2019-07-11,11342.3,943130.0,-6.34
2019-07-12,11762.1,738170.0,3.7
2019-07-13,11364.9,747710.0,-3.38
2019-07-14,10200.1,840760.0,-10.25
2019-07-15,10845.9,956520.0,6.33
2019-07-16,9424.8,1050000.0,-13.1
2019-07-17,9723.2,1030000.0,3.17
2019-07-18,10651.4,974490.0,9.55
2019-07-19,10571.5,727790.0,-0.75
2019-07-20,10826.7,668940.0,2.41
2019-07-21,10714.4,562170.0,-1.04
2019-07-22,10412.5,591270.0,-2.82
2019-07-23,9888.7,663380.0,-5.03
2019-07-24,9804.3,639540.0,-0.85
2019-07-25,9945.3,545850.0,1.44
2019-07-26,9831.0,493750.0,-1.15
2019-07-27,9492.1,661890.0,-3.45
2019-07-28,9727.8,518590.0,2.48
2019-07-29,9580.9,510900.0,-1.51
2019-07-30,9580.7,511510.0,0.0
2019-07-31,10082.0,589840.0,5.23
2019-08-01,10380.0,608370.0,2.96
2019-08-02,10520.1,578290.0,1.35
2019-08-03,10815.7,508750.0,2.81
2019-08-04,10934.6,585710.0,1.1
2019-08-05,11816.8,769630.0,8.07
2019-08-06,11480.9,807580.0,-2.84
2019-08-07,12013.9,702850.0,4.64
2019-08-08,12191.6,592150.0,1.48
2019-08-09,12089.8,558720.0,-0.84
2019-08-10,11314.5,570740.0,-6.41
2019-08-11,11517.2,435830.0,1.79
2019-08-12,11394.2,391080.0,-1.07
2019-08-13,10892.9,540780.0,-4.4
2019-08-14,10049.4,745590.0,-7.74
2019-08-15,10303.4,930050.0,2.53
2019-08-16,10335.6,798670.0,0.31
2019-08-17,10218.1,497770.0,-1.14
2019-08-18,10312.7,441110.0,0.93
2019-08-19,10910.7,519010.0,5.8
2019-08-20,10752.6,515470.0,-1.45
2019-08-21,10141.5,717650.0,-5.68
2019-08-22,10105.0,520750.0,-0.36
2019-08-23,10388.7,436260.0,2.81
2019-08-24,10131.0,463850.0,-2.48
2019-08-25,10136.3,422530.0,0.05
2019-08-26,10371.8,568770.0,2.32
2019-08-27,10184.8,419810.0,-1.8
2019-08-28,9729.4,580290.0,-4.47
2019-08-29,9491.0,509130.0,-2.45
2019-08-30,9585.4,413920.0,0.99
2019-08-31,9594.4,311490.0,0.09
2019-09-01,9729.3,322660.0,1.41
2019-09-02,10348.8,542790.0,6.37
2019-09-03,10612.3,578790.0,2.55
2019-09-04,10568.2,504450.0,-0.42
2019-09-05,10566.9,402090.0,-0.01
2019-09-06,10309.3,643020.0,-2.44
2019-09-07,10461.1,393570.0,1.47
2019-09-08,10402.8,339730.0,-0.56
2019-09-09,10309.0,473760.0,-0.9
2019-09-10,10105.4,383220.0,-1.98
2019-09-11,10162.5,413060.0,0.57
2019-09-12,10415.1,413220.0,2.49
2019-09-13,10342.1,365520.0,-0.7
2019-09-14,10337.3,326440.0,-0.05
2019-09-15,10311.5,255790.0,-0.25
2019-09-16,10255.5,372530.0,-0.54
2019-09-17,10195.7,321640.0,-0.58
2019-09-18,10164.7,318820.0,-0.3
2019-09-19,10250.5,542250.0,0.84
2019-09-20,10172.7,362070.0,-0.76
2019-09-21,9993.0,326170.0,-1.77
2019-09-22,10031.6,337060.0,0.39
2019-09-23,9702.2,431100.0,-3.28
2019-09-24,8513.9,933160.0,-12.25
2019-09-25,8432.4,696110.0,-0.96
2019-09-26,8063.8,731030.0,-4.37
2019-09-27,8184.9,561400.0,1.5
2019-09-28,8208.5,457790.0,0.29
2019-09-29,8049.1,418480.0,-1.94
2019-09-30,8284.3,600260.0,2.92
2019-10-01,8302.7,533950.0,0.22
2019-10-02,8364.1,405860.0,0.74
2019-10-03,8226.9,460970.0,-1.64
2019-10-04,8148.1,416920.0,-0.96
2019-10-05,8127.3,360920.0,-0.25
2019-10-06,7881.9,448800.0,-3.02
2019-10-07,8198.6,604740.0,4.02
2019-10-08,8182.9,469040.0,-0.19
2019-10-09,8566.7,636430.0,4.69
2019-10-10,8562.3,511460.0,-0.05
2019-10-11,8267.8,667860.0,-3.44
2019-10-12,8304.4,424020.0,0.44
2019-10-13,8281.5,419870.0,-0.28
2019-10-14,8353.3,505020.0,0.87
2019-10-15,8167.2,469730.0,-2.23
2019-10-16,8000.4,538920.0,-2.04
2019-10-17,8073.3,444950.0,0.91
2019-10-18,7948.5,505790.0,-1.55
2019-10-19,7957.3,428830.0,0.11
2019-10-20,8223.4,513910.0,3.34
2019-10-21,8208.2,489400.0,-0.18
2019-10-22,8031.4,570390.0,-2.15
2019-10-23,7477.0,892080.0,-6.9
2019-10-24,7422.7,586490.0,-0.73
2019-10-25,8658.3,1180000.0,16.65
2019-10-26,9230.6,1780000.0,6.61
2019-10-27,9529.6,1160000.0,3.24
2019-10-28,9207.2,1040000.0,-3.38
2019-10-29,9411.3,918480.0,2.22
2019-10-30,9157.9,789730.0,-2.69
2019-10-31,9152.6,798930.0,-0.06
2019-11-01,9230.1,689650.0,0.85
2019-11-02,9300.6,570740.0,0.76
2019-11-03,9198.3,536560.0,-1.1
2019-11-04,9396.4,681010.0,2.15
2019-11-05,9310.8,653420.0,-0.91
2019-11-06,9338.9,578030.0,0.3
2019-11-07,9223.5,603540.0,-1.24
2019-11-08,8778.2,791790.0,-4.83
2019-11-09,8804.5,512020.0,0.3
2019-11-10,9036.8,581570.0,2.64
2019-11-11,8736.9,601160.0,-3.32
2019-11-12,8812.6,575160.0,0.87
2019-11-13,8783.1,454330.0,-0.33
2019-11-14,8661.2,515430.0,-1.39
2019-11-15,8476.3,653710.0,-2.13
2019-11-16,8497.3,471160.0,0.25
2019-11-17,8509.8,531220.0,0.15
2019-11-18,8208.4,692600.0,-3.54
2019-11-19,8145.7,654270.0,-0.76
2019-11-20,8099.3,607270.0,-0.57
2019-11-21,7627.9,891500.0,-5.82
2019-11-22,7272.5,1410000.0,-4.66
2019-11-23,7324.1,783180.0,0.71
2019-11-24,6924.7,904500.0,-5.45
2019-11-25,7115.6,1290000.0,2.76
2019-11-26,7162.8,844270.0,0.66
2019-11-27,7510.6,996490.0,4.86
2019-11-28,7426.7,737580.0,-1.12
2019-11-29,7742.7,766710.0,4.26
2019-11-30,7546.6,650600.0,-2.53
2019-12-01,7396.4,777000.0,-1.99
2019-12-02,7298.2,687780.0,-1.33
2019-12-03,7291.8,548770.0,-0.09
2019-12-04,7204.4,971750.0,-1.2
2019-12-05,7399.2,780780.0,2.7
2019-12-06,7530.8,706100.0,1.78
2019-12-07,7510.9,557140.0,-0.26
2019-12-08,7524.4,499040.0,0.18
2019-12-09,7355.8,648660.0,-2.24
2019-12-10,7235.7,609500.0,-1.63
2019-12-11,7208.0,518400.0,-0.38
2019-12-12,7208.0,611800.0,0.0
2019-12-13,7255.2,503490.0,0.65
2019-12-14,7080.8,524560.0,-2.4
2019-12-15,7128.5,492580.0,0.67
2019-12-16,6903.5,689560.0,-3.16
2019-12-17,6613.3,894550.0,-4.2
2019-12-18,7276.0,1140000.0,10.02
2019-12-19,7165.5,778720.0,-1.52
2019-12-20,7196.4,627040.0,0.43
2019-12-21,7156.2,468740.0,-0.56
2019-12-22,7495.8,677940.0,4.74
2019-12-23,7322.8,952160.0,-2.31
2019-12-24,7268.3,785540.0,-0.74
2019-12-25,7224.8,625410.0,-0.6
2019-12-26,7210.9,795090.0,-0.19
2019-12-27,7261.7,718070.0,0.7
2019-12-28,7321.5,610960.0,0.82
2019-12-29,7397.5,611690.0,1.04
2019-12-30,7261.8,606110.0,-1.84
2019-12-31,7196.4,586600.0,-0.9
2020-01-01,7199.8,420280.0,0.05
2020-01-02,6967.0,632780.0,-3.23
2020-01-03,7343.1,936290.0,5.4
2020-01-04,7376.8,523910.0,0.46
2020-01-05,7372.5,628140.0,-0.06
2020-01-06,7759.1,786750.0,5.24
2020-01-07,8155.7,1010000.0,5.11
2020-01-08,8059.6,1190000.0,-1.18
2020-01-09,7842.4,786500.0,-2.7
2020-01-10,8187.1,1050000.0,4.4
2020-01-11,8024.1,776750.0,-1.99
2020-01-12,8187.6,595220.0,2.04
2020-01-13,8111.4,610660.0,-0.93
2020-01-14,8829.2,1480000.0,8.85
2020-01-15,8818.3,1170000.0,-0.12
2020-01-16,8726.9,748320.0,-1.04
2020-01-17,8913.1,794110.0,2.13
2020-01-18,8916.3,627740.0,0.04
2020-01-19,8706.2,975010.0,-2.36
2020-01-20,8641.9,599060.0,-0.74
2020-01-21,8732.6,540200.0,1.05
2020-01-22,8678.5,509060.0,-0.62
2020-01-23,8405.1,722670.0,-3.15
2020-01-24,8439.9,617020.0,0.41
2020-01-25,8341.6,444000.0,-1.17
2020-01-26,8607.8,468340.0,3.19
2020-01-27,8866.6,706450.0,3.01
2020-01-28,9377.3,954200.0,5.76
2020-01-29,9298.9,749880.0,-0.84
2020-01-30,9507.3,765210.0,2.24
2020-01-31,9349.1,633370.0,-1.66
2020-02-01,9381.6,458420.0,0.35
2020-02-02,9334.9,683370.0,-0.5
2020-02-03,9296.6,701390.0,-0.41
2020-02-04,9193.9,651680.0,-1.1
2020-02-05,9611.8,771460.0,4.54
2020-02-06,9772.0,778670.0,1.67
2020-02-07,9818.6,608960.0,0.48
2020-02-08,9895.5,551310.0,0.78
2020-02-09,10151.5,617350.0,2.59
2020-02-10,9854.1,781220.0,-2.93
2020-02-11,10229.5,791280.0,3.81
2020-02-12,10317.7,803250.0,0.86
2020-02-13,10235.1,940300.0,-0.8
2020-02-14,10333.0,732510.0,0.96
2020-02-15,9907.7,808810.0,-4.12
2020-02-16,9932.3,808910.0,0.25
2020-02-17,9701.4,961880.0,-2.32
2020-02-18,10158.4,945910.0,4.71
2020-02-19,9609.4,905950.0,-5.4
2020-02-20,9602.4,870800.0,-0.07
2020-02-21,9684.5,716610.0,0.85
2020-02-22,9655.7,589880.0,-0.3
2020-02-23,9942.7,775880.0,2.97
2020-02-24,9662.7,980000.0,-2.82
2020-02-25,9317.2,937970.0,-3.57
2020-02-26,8800.3,1320000.0,-5.55
2020-02-27,8818.6,1130000.0,0.21
2020-02-28,8697.5,1080000.0,-1.37
2020-02-29,8543.7,683440.0,-1.77
2020-03-01,8540.0,784050.0,-0.04
2020-03-02,8904.8,1020000.0,4.27
2020-03-03,8761.4,1010000.0,-1.61
2020-03-04,8757.9,759690.0,-0.04
2020-03-05,9060.3,950760.0,3.45
2020-03-06,9134.8,1040000.0,0.82
2020-03-07,8887.8,750650.0,-2.7
2020-03-08,8034.1,1110000.0,-9.61
2020-03-09,7933.0,1540000.0,-1.26
2020-03-10,7891.2,1200000.0,-0.53
2020-03-11,7935.1,1100000.0,0.56
2020-03-12,4826.0,3220000.0,-39.18
2020-03-13,5584.3,4170000.0,15.71
2020-03-14,5182.7,1690000.0,-7.19
2020-03-15,5366.3,1610000.0,3.54
2020-03-16,5030.0,2550000.0,-6.27
2020-03-17,5261.1,1890000.0,4.59
2020-03-18,5361.4,1800000.0,1.91
2020-03-19,6172.0,2180000.0,15.12
2020-03-20,6205.3,2220000.0,0.54
2020-03-21,6186.2,1640000.0,-0.31
2020-03-22,5822.1,1480000.0,-5.89
2020-03-23,6468.9,1880000.0,11.11
2020-03-24,6744.6,1730000.0,4.26
2020-03-25,6678.9,1520000.0,-0.97
2020-03-26,6725.1,1180000.0,0.69
2020-03-27,6373.4,1160000.0,-5.23
2020-03-28,6233.7,1260000.0,-2.19
2020-03-29,5890.4,916170.0,-5.51
2020-03-30,6391.0,1430000.0,8.5
2020-03-31,6412.5,1050000.0,0.34
2020-04-01,6638.5,1400000.0,3.52
2020-04-02,6800.5,1740000.0,2.44
2020-04-03,6735.9,1350000.0,-0.95
2020-04-04,6857.4,1050000.0,1.8
2020-04-05,6772.7,842330.0,-1.23
2020-04-06,7332.3,1530000.0,8.26
2020-04-07,7185.2,1320000.0,-2.01
2020-04-08,7361.2,983940.0,2.45
2020-04-09,7289.0,963550.0,-0.98
2020-04-10,6863.1,1370000.0,-5.84
2020-04-11,6867.8,845580.0,0.07
2020-04-12,6917.6,1100000.0,0.73
2020-04-13,6841.3,1250000.0,-1.1
2020-04-14,6850.9,999530.0,0.14
2020-04-15,6629.1,1000000.0,-3.24
2020-04-16,7085.6,1540000.0,6.89
2020-04-17,7035.8,810100.0,-0.7
2020-04-18,7230.8,796450.0,2.77
2020-04-19,7122.9,5930000.0,-1.49
2020-04-20,6833.5,1260000.0,-4.06
2020-04-21,6842.5,892570.0,0.13
2020-04-22,7112.9,914180.0,3.95
2020-04-23,7488.5,1340000.0,5.28
2020-04-24,7503.8,951950.0,0.2
2020-04-25,7540.4,861930.0,0.49
2020-04-26,7678.9,921590.0,1.84
2020-04-27,7766.0,980500.0,1.13
2020-04-28,7746.9,808090.0,-0.25
2020-04-29,8770.9,1830000.0,13.22
2020-04-30,8629.0,2040000.0,-1.62
2020-05-01,8821.6,1110000.0,2.23
2020-05-02,8966.3,890340.0,1.64
2020-05-03,8885.5,1150000.0,-0.9
2020-05-04,8874.7,1120000.0,-0.12
2020-05-05,9001.0,1050000.0,1.42
2020-05-06,9151.4,1620000.0,1.67
2020-05-07,9979.8,1910000.0,9.05
2020-05-08,9806.2,1420000.0,-1.74
2020-05-09,9554.6,1490000.0,-2.57
2020-05-10,8738.8,2470000.0,-8.54
2020-05-11,8579.8,2290000.0,-1.82
2020-05-12,8813.8,1350000.0,2.73
2020-05-13,9298.7,1500000.0,5.5
2020-05-14,9778.4,1770000.0,5.16
2020-05-15,9318.0,1560000.0,-4.71
2020-05-16,9379.5,1100000.0,0.66
2020-05-17,9677.7,1180000.0,3.18
2020-05-18,9730.7,1180000.0,0.55
2020-05-19,9773.3,1160000.0,0.44
2020-05-20,9512.3,1150000.0,-2.67
2020-05-21,9059.0,1410000.0,-4.76
2020-05-22,9169.7,914590.0,1.22
2020-05-23,9177.0,812560.0,0.08
2020-05-24,8728.2,1110000.0,-4.89
2020-05-25,8898.2,941890.0,1.95
2020-05-26,8842.5,784920.0,-0.63
2020-05-27,9199.1,810890.0,4.03
2020-05-28,9572.2,948860.0,4.06
2020-05-29,9424.8,814330.0,-1.54
2020-05-30,9692.5,720620.0,2.84
2020-05-31,9454.8,645270.0,-2.45
2020-06-01,10189.3,796680.0,7.77
2020-06-02,9527.6,1060000.0,-6.49
2020-06-03,9667.2,558120.0,1.47
2020-06-04,9794.4,593660.0,1.32
2020-06-05,9631.2,527050.0,-1.67
2020-06-06,9669.6,370850.0,0.4
2020-06-07,9742.6,549200.0,0.76
2020-06-08,9777.9,431040.0,0.36
2020-06-09,9768.8,479550.0,-0.09
2020-06-10,9878.8,533550.0,1.13
2020-06-11,9283.2,919300.0,-6.03
2020-06-12,9466.6,529280.0,1.97
2020-06-13,9471.3,364970.0,0.05
2020-06-14,9345.3,311270.0,-1.33
2020-06-15,9425.4,750900.0,0.86
2020-06-16,9523.5,545470.0,1.04
2020-06-17,9464.6,446450.0,-0.62
2020-06-18,9388.1,391670.0,-0.81
2020-06-19,9314.0,478490.0,-0.79
2020-06-20,9358.8,383440.0,0.48
2020-06-21,9296.4,335990.0,-0.67
2020-06-22,9683.7,523320.0,4.17
2020-06-23,9624.6,375490.0,-0.61
2020-06-24,9302.0,515780.0,-3.35
2020-06-25,9247.5,524450.0,-0.59
2020-06-26,9160.0,489840.0,-0.95
2020-06-27,9008.3,441930.0,-1.66
2020-06-28,9124.0,329010.0,1.28
2020-06-29,9185.4,401120.0,0.67
2020-06-30,9135.4,381730.0,-0.54
2020-07-01,9229.9,366780.0,1.03
2020-07-02,9085.1,483100.0,-1.57
2020-07-03,9067.1,333880.0,-0.2
2020-07-04,9134.4,261250.0,0.74
2020-07-05,9081.0,314100.0,-0.58
2020-07-06,9339.0,510270.0,2.84
2020-07-07,9256.0,420550.0,-0.89
2020-07-08,9429.9,509940.0,1.88
2020-07-09,9235.7,444270.0,-2.06
2020-07-10,9285.1,418470.0,0.53
2020-07-11,9233.3,353920.0,-0.56
2020-07-12,9300.8,366880.0,0.73
2020-07-13,9243.6,456870.0,-0.62
2020-07-14,9253.4,453830.0,0.11
2020-07-15,9198.7,429840.0,-0.59
2020-07-16,9135.3,429040.0,-0.69
2020-07-17,9155.8,310920.0,0.22
2020-07-18,9170.2,276400.0,0.16
2020-07-19,9208.0,265250.0,0.41
2020-07-20,9162.4,312980.0,-0.5
2020-07-21,9387.3,458990.0,2.46
2020-07-22,9513.7,386000.0,1.35
2020-07-23,9599.6,425660.0,0.9
2020-07-24,9546.4,359160.0,-0.55
2020-07-25,9704.1,306290.0,1.65
2020-07-26,9932.5,415070.0,2.35
2020-07-27,11022.8,908990.0,10.98
2020-07-28,10908.5,658370.0,-1.04
2020-07-29,11105.9,576830.0,1.81
2020-07-30,11096.2,501140.0,-0.09
2020-07-31,11333.4,530950.0,2.14
2020-08-01,11803.1,611470.0,4.14
2020-08-02,11066.8,647950.0,-6.24
2020-08-03,11224.4,470240.0,1.42
2020-08-04,11184.7,485790.0,-0.35
2020-08-05,11735.1,570830.0,4.92
2020-08-06,11757.1,554850.0,0.19
2020-08-07,11592.0,517000.0,-1.4
2020-08-08,11764.3,317060.0,1.49
2020-08-09,11681.2,303000.0,-0.71
2020-08-10,11889.2,564110.0,1.78
2020-08-11,11390.4,615900.0,-4.19
2020-08-12,11557.2,549590.0,1.46
2020-08-13,11770.9,545670.0,1.85
2020-08-14,11750.8,435440.0,-0.17
2020-08-15,11845.3,499100.0,0.8
2020-08-16,11899.0,410810.0,0.45
2020-08-17,12282.6,628410.0,3.22
2020-08-18,11947.6,606790.0,-2.73
2020-08-19,11750.2,550260.0,-1.65
2020-08-20,11856.9,430930.0,0.91
2020-08-21,11529.2,506380.0,-2.76
2020-08-22,11661.3,433980.0,1.15
2020-08-23,11641.6,377330.0,-0.17
2020-08-24,11753.5,429130.0,0.96
2020-08-25,11324.8,594070.0,-3.65
2020-08-26,11462.3,513060.0,1.21
2020-08-27,11327.4,560590.0,-1.18
2020-08-28,11527.4,464940.0,1.77
2020-08-29,11468.1,389850.0,-0.51
2020-08-30,11702.0,409360.0,2.04
